WARN  2019-06-03 17:38:16,701 [12   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-06-03 17:38:17,446 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 67.2976ms.
INFO  2019-06-03 17:38:17,454 [15   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-03 17:38:17,454 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 88.4919ms
INFO  2019-06-03 17:38:17,455 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 103.3557ms 200 application/json; charset=utf-8
INFO  2019-06-03 17:38:20,656 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-06-03 17:38:20,656 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:20,656 [15   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-06-03 17:38:20,657 [15   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:20,657 [15   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-06-03 17:38:20,657 [15   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:20,657 [15   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-06-03 17:38:20,669 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-06-03 17:38:20,669 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:20,679 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-06-03 17:38:20,683 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-06-03 17:38:20,683 [26   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:20,683 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1912ms 204 
INFO  2019-06-03 17:38:20,699 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers  
INFO  2019-06-03 17:38:20,699 [12   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:20,699 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2004ms 204 
INFO  2019-06-03 17:38:20,699 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0  
INFO  2019-06-03 17:38:20,699 [12   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:20,699 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.0943ms 204 
INFO  2019-06-03 17:38:20,762 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 83.158ms.
INFO  2019-06-03 17:38:20,788 [15   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-03 17:38:20,789 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 119.6116ms
INFO  2019-06-03 17:38:20,789 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 133.2825ms 200 application/json; charset=utf-8
INFO  2019-06-03 17:38:20,791 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0  
INFO  2019-06-03 17:38:20,792 [26   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:20,792 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.7143ms 204 
INFO  2019-06-03 17:38:20,892 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/Asset/GetAssetsByFilter?AssetName=&MaxResultCount=10&SkipCount=0  
INFO  2019-06-03 17:38:20,892 [12   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:20,892 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1867ms 204 
INFO  2019-06-03 17:38:21,036 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-06-03 17:38:21,036 [26   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:21,036 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2113ms 204 
INFO  2019-06-03 17:38:21,452 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Chat/GetUserChatFriendsWithSettings  
INFO  2019-06-03 17:38:21,453 [26   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:21,453 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2122ms 204 
INFO  2019-06-03 17:38:21,455 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiY1Obgmr4x6Dn%2FNVVh%2FllbQXPnY4yXuZbnYpgWadlaiuGCdEM7CsFiTMjmcibUBqftPYBVGb1JldgPpQL0XbeZF4us4ZukgQBue0uvRMaYbtszFoeOC%2BE8ZSiIDmozq9hvrBy%2F8bldZkqLZ9KM0Y%2FcxpBHfxPiTpX%2F0E0sZsZqYwoLbsf1vD9KK50apArBWoJmhvEjf2880KytoOwXIp%2F7BxcJBFm3EY0Ax%2BLNgSuxL3y3aE0mx3y1VNa%2F8A44YU2U7AeL8AlNdAvZn0gvssnSfi6aq3Eu0wd1IKpp1gFmh9VoQbbfNBGY93Shtyf3fF7cVuzj7NxQXbvFeu9ak5g3NTMo3OO%2FdSBZim7XlfttpTFgaF7SS0dJQrU37gj3FFFf9jTYzmzCu7jCabMDPhxcD6A3oLEp9uOUsuoSgziBVMQz50PocjlzSnSLTczqO6hplPr2jzsvp5Ks8ZF6ofScVCXKW5HAg6ihBJ%2FH86AtCqiVoI2NcnAa4aX%2BjYZlXG55Q%2FTFUcPCHVjkJSkMOeyLf  
INFO  2019-06-03 17:38:21,456 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:21,456 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2218ms 204 
INFO  2019-06-03 17:38:21,458 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr-chat/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiY1Obgmr4x6Dn%2FNVVh%2FllbQXPnY4yXuZbnYpgWadlaiuGCdEM7CsFiTMjmcibUBqftPYBVGb1JldgPpQL0XbeZF4us4ZukgQBue0uvRMaYbtszFoeOC%2BE8ZSiIDmozq9hvrBy%2F8bldZkqLZ9KM0Y%2FcxpBHfxPiTpX%2F0E0sZsZqYwoLbsf1vD9KK50apArBWoJmhvEjf2880KytoOwXIp%2F7BxcJBFm3EY0Ax%2BLNgSuxL3y3aE0mx3y1VNa%2F8A44YU2U7AeL8AlNdAvZn0gvssnSfi6aq3Eu0wd1IKpp1gFmh9VoQbbfNBGY93Shtyf3fF7cVuzj7NxQXbvFeu9ak5g3NTMo3OO%2FdSBZim7XlfttpTFgaF7SS0dJQrU37gj3FFFf9jTYzmzCu7jCabMDPhxcD6A3oLEp9uOUsuoSgziBVMQz50PocjlzSnSLTczqO6hplPr2jzsvp5Ks8ZF6ofScVCXKW5HAg6ihBJ%2FH86AtCqiVoI2NcnAa4aX%2BjYZlXG55Q%2FTFUcPCHVjkJSkMOeyLf  
INFO  2019-06-03 17:38:21,458 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:21,458 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.3212ms 204 
INFO  2019-06-03 17:38:22,059 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/Asset/GetAssetsByFilter?AssetName=&MaxResultCount=10&SkipCount=0  
INFO  2019-06-03 17:38:22,060 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,060 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.232ms 204 
INFO  2019-06-03 17:38:22,159 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Chat/GetUserChatFriendsWithSettings application/json 
INFO  2019-06-03 17:38:22,159 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,160 [33   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-06-03 17:38:22,160 [33   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,160 [33   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-06-03 17:38:22,160 [33   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,160 [33   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-06-03 17:38:22,172 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetUserChatFriendsWithSettings", controller = "Chat"}. Executing action GSoft.AbpZeroTemplate.Chat.ChatAppService.GetUserChatFriendsWithSettings (GSoft.AbpZeroTemplate.Application)
INFO  2019-06-03 17:38:22,172 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,184 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Chat.ChatAppService.GetUserChatFriendsWithSettings (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-06-03 17:38:22,184 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Chat.ChatAppService.GetUserChatFriendsWithSettings (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 0.0881ms.
INFO  2019-06-03 17:38:22,184 [33   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-03 17:38:22,184 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Chat.ChatAppService.GetUserChatFriendsWithSettings (GSoft.AbpZeroTemplate.Application) in 12.4936ms
INFO  2019-06-03 17:38:22,185 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 25.4093ms 200 application/json; charset=utf-8
INFO  2019-06-03 17:38:22,207 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Profile/GetProfilePicture application/json 
INFO  2019-06-03 17:38:22,207 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,207 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers application/json 
INFO  2019-06-03 17:38:22,208 [46   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-03 17:38:22,210 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0 application/json 
INFO  2019-06-03 17:38:22,218 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-06-03 17:38:22,256 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,257 [12   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
WARN  2019-06-03 17:38:22,257 [46   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,257 [46   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-06-03 17:38:22,257 [46   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,257 [46   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-06-03 17:38:22,257 [26   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,257 [33   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-06-03 17:38:22,257 [33   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,257 [33   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-06-03 17:38:22,257 [33   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,257 [33   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-06-03 17:38:22,257 [26   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-06-03 17:38:22,258 [26   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,258 [26   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-06-03 17:38:22,258 [26   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,258 [26   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-06-03 17:38:22,261 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-06-03 17:38:22,261 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,261 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-06-03 17:38:22,262 [26   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,262 [12   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-06-03 17:38:22,262 [12   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,262 [12   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-06-03 17:38:22,262 [12   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-06-03 17:38:22,262 [12   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-06-03 17:38:22,264 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetRecentlyUsedLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-06-03 17:38:22,264 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,268 [12   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetUserNotifications", controller = "Notification"}. Executing action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application)
INFO  2019-06-03 17:38:22,268 [12   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-06-03 17:38:22,271 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Authorization.Users.Dto.GetLinkedUsersInput) - Validation state: Valid
INFO  2019-06-03 17:38:22,273 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-06-03 17:38:22,275 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-06-03 17:38:22,284 [12   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Notifications.Dto.GetUserNotificationsInput) - Validation state: Valid
INFO  2019-06-03 17:38:22,304 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 29.5357ms.
INFO  2019-06-03 17:38:22,325 [15   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-03 17:38:22,325 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 64.4057ms
INFO  2019-06-03 17:38:22,326 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 118.5293ms 200 application/json; charset=utf-8
INFO  2019-06-03 17:38:22,336 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 62.2448ms.
INFO  2019-06-03 17:38:22,341 [26   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-03 17:38:22,341 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) in 77.08ms
INFO  2019-06-03 17:38:22,341 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 133.8069ms 200 application/json; charset=utf-8
INFO  2019-06-03 17:38:22,352 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 81.4473ms.
INFO  2019-06-03 17:38:22,354 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 69.3585ms.
INFO  2019-06-03 17:38:22,355 [46   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-03 17:38:22,355 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) in 87.2784ms
INFO  2019-06-03 17:38:22,356 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 145.6391ms 200 application/json; charset=utf-8
